OBJECTID,BUSINESSNAME,PRINCIPALOWNER,EXPIRATIONDATE,GIS_LAST_MOD_DTTM,WEBSITE,WARD,STARTDATE,PROPOSALPOINTS,PHONE,OTHERCERTIFICATIONS,ORGANIZATIONTYPE,FAX,EMAIL,DATEESTABLISHED,CONTACTNAME,CERTIFICATIONNUMBER,BUSINESSDESC,BIDPRICEREDUCTION,ADDRESS,SBE,CATEGORIES,MAR_ID,XCOORD,YCOORD,LATITUDE,LONGITUDE
1565,Tech International DC Corp.,Eugene Amboi,2021-12-18T00:00:00.000Z,2019-02-08T05:02:22.000Z,,2,2018-12-18T00:00:00.000Z,5,202-349-4188,,Corporation,,,2018-03-01T00:00:00.000Z,Eugene Amobi,LS96502122021,Providing construction management inspection and related GIS technology services to enable construction of buildings and civil infrastructure projects involving water and sewer pipelines and transportation in the District of Columbia.,.05,1725 I STREET NW Washington DC 20006 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",279349,396499.6,137085.84,38.9016193859016,-77.0403542036148
1566,Tech Nation LLC,Marc Trewick,2021-08-02T00:00:00.000Z,2019-02-08T05:02:22.000Z,,1,2018-08-02T00:00:00.000Z,12,202-386-8057,,LLC,,technationllc@gmail.com,2009-06-22T00:00:00.000Z,Marc Trewick,LSDR75921082021,"Tech Nation LLC is an Information Technology Staffing and Training Management Firm. We also manage Corporate Infra-Structure Design and Build-Out to include low voltage cable, control wiring and carpentry.",.12,3232 GEORGIA AVENUE NW Washington DC 20010 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",308223,397938.53,140326.17,38.9308139051161,-77.0237752940267
1567,"E2C Group, LLC",Denise Fields,2019-05-10T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.equipment2contracting.com,4,2016-05-10T00:00:00.000Z,12,2022914322,,LLC,8046583497,fields@equipment2contracting.com,2004-11-19T00:00:00.000Z,Denise Fields,LSDZR9723052019,"General contracting to include new construction, renovations and repairs/maintenance.",,1514 UPSHUR STREET NW WASHINGTON DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",259102,396970.89,141528.73,38.9416441203787,-77.0349405629259
1568,Earth Worth L.L.C.,Chloe Evans,2021-09-27T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.earthworthdc.com,8,2018-09-27T00:00:00.000Z,12,3107436730,,LLC,,chloe@earthworthdc.com,2013-07-09T00:00:00.000Z,Chloe Evans,LSDZR22440092021,Earth Worth L.L.C. will provide janitorial and landscaping services among other general contracting services.,.12,1500 EATON ROAD SE WASHINGTON DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",62544,400313.55,132304.92,38.8585579084916,-76.9963874338591
1569,"East Washington, LLC.",Carrie Lee Thornhill,2021-11-25T00:00:00.000Z,2019-02-08T05:02:22.000Z,,7,2018-11-25T00:00:00.000Z,12,2026212288,,LLC,2022232604,thornhilthornhill3301@comcast.net,2002-05-22T00:00:00.000Z,Carrie Thornhill,LSZR39338112021,"East Washington, LLC is a District of Columbia limited liability company, specializing in real estate and economic consulting for real estate projects in the District of Columbia. East Washington, LLC is managed by Carrie Thornhill. Ms. Thornhill is a longtime District of Columbia resident who has been active in District real estate and economic development projects and initiatives for over 30 years. East Washington, LLC, under Ms. Thornhills leadership, is the managing Member of Skyland Urban, LLC, another District of Columbia limited liablity company created due to a District RFP award to The Rappaport Companies for the redevelopment of the Skylands project in Southeast Washington. East Washington, LLC, as manager, and Skyland DC, LLC (owned by Dean Harrison and Merrick Malone) and Marshall Heights Community Development Organization, Inc. (MHCDO), as the other members of Skyland Urban, LLC, are providing real estate consulting and development services to the new Skyland redevelopment project. See the documents provided regarding East Washington, LLC and the members of Skyland Urban, LLC, of which East Washington, LLC is the manager. Each of East Washington, LLCs team of professionals have over 20 years of experience in real estate and economic development in the District.",.12,4645 NANNIE HELEN BURROUGHS AVENUE NE WASHINGTON DC 20019 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",18455,405694.76,136781.68,38.898867927171,-76.9343507447427
1570,"E.R. Bacon Development, LLC",Elinor Bacon,2021-09-06T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.erbacondevelopment.com,6,2018-09-06T00:00:00.000Z,12,2022443696,,LLC,,ebacon@erbacondevelopment.com,2002-05-01T00:00:00.000Z,Elinor Bacon,LSDR35800092021,"residential and mixed-use urban real estate development, affordable housing, HOPE VI Public Housing Transformation, consultant and developer",.12,800 MAINE AVENUE SW WASHINGTON DC 20024 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",302922,397862.94,134657.38,38.8797472842102,-77.0246294475175
1571,E/L STUDIO PLLC,"Mark Lawrence;Elizabeth Emerson",2019-06-24T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.elstudioarch.com,2,2016-06-24T00:00:00.000Z,7,2023655798,,LLC,2025589441,info@elstudioarch.com,2013-01-01T00:00:00.000Z,Mark Lawrence,LSZ71573062019,"E/L STUDIO is the architecture and design collaboration of Elizabeth Emerson and Mark Lawrence, AIA. Together, our experience reflects a broad range of project types and scales. We share a deep belief in the transformative potential of design.",,1319 NAYLOR COURT NW WASHINGTON DC 20001 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",239713,397811.89,137783.97,38.9079126317449,-77.0252277526839
1572,"Vantix, Inc.",Kenya Pittman,2019-05-25T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.vantixnet.com,4,2016-04-26T00:00:00.000Z,12,2025293000,,Corporation,2023180467,kpittman@vantixnet.com,1994-12-30T00:00:00.000Z,Kenya Pittman,LSDR41147052019,Information Technology professional Services and Product resale,,7059 BLAIR ROAD NW WASHINGTON DC 20012 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",302610,398308.49,145349.18,38.9760633148692,-77.0195208686421
1573,Vire Consulting,Cristobal Rodriguez,2021-09-27T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.vireconsulting.com,4,2018-09-27T00:00:00.000Z,12,2025064606,,Corporation,2023182390,cris@vireconsulting.com,2008-10-30T00:00:00.000Z,Cristobal Rodriguez,LSDR51809092021,We sell IT consulting services and IT products to our clients.,.12,1612 K STREET NW WASHINGTON DC 20006 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",279258,396744.8,137148.37,38.9021836205422,-77.0375277231416
1574,"Vision Consulting, LLC",Celeste Garcia,2019-05-05T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.ourfocusyoursuccess.com,4,2016-04-18T00:00:00.000Z,12,2022505166,,LLC,8777984955,cgarcia@visionconsultingllc.net,2004-09-01T00:00:00.000Z,Celeste Garcia,LSDR41020052019,"Vision Consultings core competencies are strategic planning; organization development, including training and design and facilitation of meetings and retreats; and leadership coaching. We have professionals qualified and experienced using tools, such as the Meyers Briggs Type Indicator (MBTI), DISC, and the Thomas Kilmann Conflict Indicator. We have a pool of certified leadership coaches. We also have expertise in business process analysis.",,1200 JUNIPER STREET NW WASHINGTON DC 20012 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",253589,397510.41,146121.6,38.9830195449234,-77.0287339149862
1575,Vision Security Solutions LLC,Victoria Newsome,2019-09-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.vision-security.com,5,2016-09-15T00:00:00.000Z,9,8668237233,,Sole Proprietorship,6788684009,gov@vision-security.com,2004-08-10T00:00:00.000Z,Guillermo Rolando,LSDZ89590092019,"Vision Security Solutions, LLC is a full service provider of physical security solutions for CCTV, digital video, access control, intrusion detection, notification, and related network infrastructure",,1818 NEW YORK AVENUE NE WASHINGTON DC 20002 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",55416,402020.97,138872.09,38.9177151838825,-76.9766960805832
1576,"ZERONE, Inc",Dave Sossamon,2019-07-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.zerone.com,4,2016-06-22T00:00:00.000Z,12,2023631360,,Corporation,2023184031,admin@zerone.com,1983-10-01T00:00:00.000Z,Dave Sossamon,LSXR68482072019,"Training & e-learning Instructional design and development of web-based training, including system training (hard skills), policy SAP HR training – train the trainer courseware and training Executive leadership training – workshop design for new managers Web-based training for passport acceptance clerks – course conversion, development and hosting Instructor-led, asynchronous training development Software development Systems development of custom web-based workflow applications Integration of enterprise solutions – analysis, specification, and working with third party vendors Professional Services Project and program management. Logistics management.",,6939 33RD STREET NW WASHINGTON DC 20015 ,true,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);Resident Owned Business (ROB);",261154,394972.88,145892.86,38.9809481440703,-77.058019451692
1577,ZTigers Consult,Mezmur Beyene,2022-01-28T00:00:00.000Z,2019-02-08T05:02:22.000Z,https://ztigers.com/,4,2019-01-28T00:00:00.000Z,7,(202) 248 6000,,Sole Proprietorship,(301) 500 0483,info@ztigers.com,2016-03-01T00:00:00.000Z,mezmur Beyene,LSD71259012022,Structural and Geotechnical Engineering design service as well as construction quality control on site and in a laboratory,.07,5810 GEORGIA AVENUE NW Washington DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);",285271,397548.37,143629.86,38.9605734721113,-77.0282868836656
1578,Zuri Productions,Andrene Taylor,2020-03-28T00:00:00.000Z,2019-02-08T05:02:22.000Z,,4,2018-04-16T00:00:00.000Z,12,2024600817,,LLC,,ataylor@zuriworks.org,2012-09-12T00:00:00.000Z,Andrene M Taylor,LSDZR13865032020,Zuri Productions is a turn-key creative firm specializing in visual storytelling.,,5400 7TH STREET NW Washington DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",250268,398050.08,143079.59,38.9556177541187,-77.022496594101
1579,Warren Development,Eboney Warren,2021-07-31T00:00:00.000Z,2019-02-08T05:02:22.000Z,,7,2018-07-31T00:00:00.000Z,12,7032169632,,Sole Proprietorship,,eboneyw@gmail.com,2003-03-19T00:00:00.000Z,Eboney Warren,LSDZR00546072021,"Development, remodeling and renovation of residential and commercial real estate.",.12,3110 MASSACHUSETTS AVENUE SE WASHINGTON DC 20019 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",40351,403247.8,134562.81,38.8788919595709,-76.9625698098873
1580,Washington Business Group,Dinesh Sharma,2021-05-14T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.wbgworldwide.com,8,2018-05-14T00:00:00.000Z,9,2028639637,,Corporation,2024780795,info@wbgworldwide.com,1999-05-05T00:00:00.000Z,Dinesh Sharma,LSDZ26807052021,Goverment Contracting,.09,2759 MARTIN LUTHER KING JR AVENUE SE WASHINGTON DC 20032 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",44816,400293.62,130981.38,38.8466348954957,-76.9966176223469
1581,Washington Digital Media LLC,Ricardo Villalba,2020-02-17T00:00:00.000Z,2019-02-08T05:02:22.000Z,washingtondigitalmedia.com,5,2017-02-17T00:00:00.000Z,12,2023675544,,LLC,,,2014-08-09T00:00:00.000Z,Ricardo Villalba,LSZRR5632022020,Video Production,.12,1917 CAPITOL AVENUE NE Washington DC 20002 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",54086,401334.45,138232.52,38.9119550342378,-76.9846136243761
1582,Washington Investment Management Group,Sima Tessema,2021-01-03T00:00:00.000Z,2019-02-08T05:02:22.000Z,http://www.wimgonline.com,2,2018-01-03T00:00:00.000Z,12,2024556004,,LLC,,info@ccreglobal.com,2010-08-26T00:00:00.000Z,Sima Tessema,LSDZR68366012021,"Consultancy in the construction & Infrastructure, General contracting services, Real Estate Development",,1413 K STREET NW WASHINGTON DC 20005 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",279142,397164.6,137227.69,38.9028996175388,-77.032688367391
1583,"Washington Medical Services, LLC",Melat Debela,2021-08-07T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.excelpharmacydc.com,8,2018-08-07T00:00:00.000Z,12,2026521776,,LLC,,excelpharmacydc@gmail.com,2015-07-01T00:00:00.000Z,Melat Debela,LSDZR12117082021,"Washington Medical Services has been organized to distribute pharmaceutical prescriptions, medical supplies, durable medical equipments and related services.",.12,3923 SOUTH CAPITOL STREET SW Washington DC 20032 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",276603,399255.38,129356.22,38.8319944547113,-77.008575947293
1584,Washington Opportunity Institute,"Anthony Cord;Michel Daley",2019-10-28T00:00:00.000Z,2019-02-08T05:02:22.000Z,http://woi.careers,6,2016-10-19T00:00:00.000Z,12,2025444445,,LLC,2025474777,info@woi.careers,2014-04-22T00:00:00.000Z,Michel Daley,LSDZR42861102019,"Washington Opportunity Institute (WOI) is a training, consulting and communications company. We offer leadership, technical and non-technical workforce development workshops to prepare our clients with the prerequisite skills needed to be hired and promoted or start their own enterprises; and we capture business opportunities, enhance reputations and offer solutions for those businesses that retain us.",.12,119 TENNESSEE AVENUE NE Washington DC 20002 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",72378,400952.71,135889.05,38.8908447187049,-76.9890183847841
1585,Washingtonian Media,"Cathy Merrill Williams;Cathy Merrill Williams;Phillip Merrill;Phillip Merril",2019-12-01T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.washingtoniancustommedia.com,2,2016-12-01T00:00:00.000Z,12,2022963600,,Corporation,2027851822,,1979-02-27T00:00:00.000Z,James Byles,LSZX96299122019,"At Washingtonian Media, we believe it is our job to help Washingtonians get the best out of life in this region. Our flagship magazine, Washingtonian is the regions leading monthly magazine, with more than 300,000 readers. Under the same title we produce Bride & Groom, and Washingtonian Welcome Guide. Our Custom Media division is the leading contract publisher of print and digital media products for corporate, government and nonprofit clients. Working with clients to produce custom communication products ranging from communication strategy to website development/design, custom content, to print and digital magazines, mobile apps to brochures.",,1828 L STREET NW Washington DC 20036 ,true,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",240970,396275.41,137296.03,38.9035119303369,-77.042939907353
